Customer ID,last_purchase,frequency,monetary,recency,R_score,F_score,M_score,RFM_score,segment
17217,2010-03-30 13:35:00,1,104.5,255,1,2,1,121,Lost
17218,2010-12-06 15:25:00,9,2231.96,4,4,4,4,444,Champion
17219,2010-10-19 11:29:00,1,144.9,52,3,2,1,321,Loyal
17220,2010-10-18 11:25:00,7,1283.5,53,3,4,3,343,Champion
17221,2010-04-27 10:27:00,3,643.39,227,1,3,2,132,Lost
17222,2010-08-19 13:48:00,5,1250.8600000000001,113,2,4,3,243,Potential Loyalist
17223,2010-12-06 14:08:00,2,446.74,4,4,2,2,422,Loyal
17224,2010-07-26 13:30:00,1,100.86000000000001,137,1,2,1,121,Lost
17225,2010-05-07 11:38:00,1,131.15,217,1,2,1,121,Lost
17226,2010-09-21 10:10:00,2,506.63,80,2,2,2,222,Potential Loyalist
17227,2010-12-06 11:16:00,7,1082.71,4,4,4,3,443,Champion
17228,2010-12-07 10:06:00,7,1271.15,3,4,4,3,443,Champion
17230,2010-05-25 11:07:00,10,6286.54,199,1,4,4,144,Lost
17231,2010-11-15 15:03:00,15,4022.72,25,3,4,4,344,Champion
17233,2010-09-17 13:20:00,2,369.98,84,2,2,2,222,Potential Loyalist
17235,2010-12-02 13:38:00,7,1354.82,8,4,4,3,443,Champion
17236,2010-10-25 11:43:00,6,1013.13,46,3,4,3,343,Champion
17237,2010-11-29 11:51:00,2,687.39,11,4,2,2,422,Loyal
17238,2010-12-03 15:10:00,17,4038.45,7,4,4,4,444,Champion
17239,2010-11-17 15:28:00,3,806.95,23,3,3,3,333,Champion
17240,2010-04-22 15:44:00,1,130.6,232,1,2,1,121,Lost
17241,2010-11-19 13:01:00,12,2744.14,21,3,4,4,344,Champion
17242,2010-09-09 10:44:00,3,1754.24,92,2,3,4,234,Potential Loyalist
17243,2010-12-05 10:03:00,44,12213.01,5,4,4,4,444,Champion
17244,2010-11-21 13:53:00,4,871.14,19,3,3,3,333,Champion
17245,2010-01-19 15:39:00,1,200.18,325,1,2,1,121,Lost
17246,2010-06-11 12:36:00,2,38.92,182,1,2,1,121,Lost
17248,2010-08-15 11:55:00,1,227.51,117,2,2,1,221,Potential Loyalist
17249,2010-10-07 11:33:00,1,68.03,64,2,2,1,221,Potential Loyalist
17251,2010-11-22 10:42:00,2,529.15,18,4,2,2,422,Loyal
17254,2010-11-03 14:00:00,1,198.29,37,3,2,1,321,Loyal
17255,2010-11-14 14:56:00,2,500.72,26,3,2,2,322,Loyal
17256,2010-08-15 13:19:00,3,258.93,117,2,3,1,231,Potential Loyalist
17257,2010-09-29 12:51:00,2,192.73,72,2,2,1,221,Potential Loyalist
17258,2010-11-08 12:37:00,2,417.3,32,3,2,2,322,Loyal
17259,2010-12-06 12:55:00,5,1285.97,4,4,4,3,443,Champion
17260,2010-10-24 13:21:00,1,120.95,47,3,2,1,321,Loyal
17261,2010-07-18 11:49:00,1,230.44,145,1,2,1,121,Lost
17262,2010-12-08 13:30:00,7,1504.26,2,4,4,3,443,Champion
17264,2010-10-11 12:52:00,1,279.59,60,2,2,1,221,Potential Loyalist
17266,2010-07-28 16:39:00,2,207.09,135,2,2,1,221,Potential Loyalist
17268,2010-09-20 12:34:00,7,970.25,81,2,4,3,243,Potential Loyalist
17269,2010-11-19 11:12:00,1,537.46,21,3,2,2,322,Loyal
17270,2010-08-27 14:09:00,2,604.4,105,2,2,2,222,Potential Loyalist
17271,2009-12-03 13:49:00,1,210.39,372,1,2,1,121,Lost
17273,2010-10-11 15:57:00,1,141.12,60,2,2,1,221,Potential Loyalist
17274,2010-11-09 12:06:00,1,465.4,31,3,2,2,322,Loyal
17275,2010-11-21 13:26:00,1,114.52,19,3,2,1,321,Loyal
17276,2010-11-02 16:20:00,1,508.39,38,3,2,2,322,Loyal
17278,2010-05-23 13:49:00,1,25.2,201,1,2,1,121,Lost
17280,2010-09-27 16:46:00,1,118.86,74,2,2,1,221,Potential Loyalist
17281,2010-11-30 18:05:00,6,797.8499999999999,10,4,4,3,443,Champion
17282,2010-09-09 19:23:00,2,636.25,92,2,2,2,222,Potential Loyalist
17283,2010-11-26 11:53:00,1,188.46,14,4,2,1,421,Loyal
17284,2010-11-15 17:14:00,2,1140.58,25,3,2,3,323,Loyal
17285,2010-03-21 13:38:00,2,428.34,264,1,2,2,122,Lost
17286,2010-11-04 13:52:00,2,241.56,36,3,2,1,321,Loyal
17287,2010-12-07 12:43:00,16,3047.85,3,4,4,4,444,Champion
17288,2010-11-14 13:42:00,4,1080.25,26,3,3,3,333,Champion
17289,2010-11-28 13:40:00,6,1134.98,12,4,4,3,443,Champion
17290,2010-11-23 11:13:00,6,976.2,17,4,4,3,443,Champion
17292,2010-08-24 17:14:00,2,271.75,108,2,2,1,221,Potential Loyalist
17293,2010-11-10 16:31:00,8,1899.1200000000001,30,3,4,4,344,Champion
17294,2010-02-08 16:12:00,2,467.79,305,1,2,2,122,Lost
17296,2009-12-09 14:01:00,1,338.13,366,1,2,2,122,Lost
17298,2010-11-30 17:55:00,3,459.14,10,4,3,2,432,Loyal
17299,2010-09-26 13:40:00,2,346.97,75,2,2,2,222,Potential Loyalist
17300,2010-11-14 10:56:00,2,393.64,26,3,2,2,322,Loyal
17301,2010-03-25 13:16:00,1,132.8,260,1,2,1,121,Lost
17304,2010-06-23 16:23:00,1,111.5,170,1,2,1,121,Lost
17305,2010-03-01 12:47:00,1,2135.46,284,1,2,4,124,Lost
17306,2010-11-11 12:44:00,2,1151.04,29,3,2,3,323,Loyal
17307,2010-11-09 13:40:00,11,3999.8900000000003,31,3,4,4,344,Champion
17308,2010-11-11 13:19:00,2,4511.76,29,3,2,4,324,Loyal
17309,2010-11-23 13:47:00,2,247.84,17,4,2,1,421,Loyal
17310,2010-11-17 16:00:00,2,1025.1,23,3,2,3,323,Loyal
17311,2010-11-12 12:38:00,4,2181.71,28,3,3,4,334,Champion
17314,2010-11-11 13:52:00,9,2376.51,29,3,4,4,344,Champion
17315,2010-11-29 15:36:00,5,3358.34,11,4,4,4,444,Champion
17316,2010-10-15 14:35:00,1,124.45,56,2,2,1,221,Potential Loyalist
17318,2009-12-14 13:11:00,1,164.28,361,1,2,1,121,Lost
17319,2010-02-08 15:47:00,1,29.099999999999998,305,1,2,1,121,Lost
17320,2010-12-06 15:38:00,4,1695.15,4,4,3,3,433,Champion
17321,2010-11-10 12:56:00,4,1040.32,30,3,3,3,333,Champion
17322,2010-11-28 14:41:00,5,922.59,12,4,4,3,443,Champion
17323,2010-10-28 19:59:00,5,644.52,43,3,4,2,342,Loyal
17324,2010-12-08 12:45:00,9,1311.64,2,4,4,3,443,Champion
17325,2010-10-25 09:20:00,2,512.77,46,3,2,2,322,Loyal
17326,2010-10-27 15:38:00,2,321.95,44,3,2,2,322,Loyal
17327,2010-10-26 09:54:00,2,152.35,45,3,2,1,321,Loyal
17328,2010-02-04 17:11:00,1,104.7,309,1,2,1,121,Lost
17329,2009-12-08 16:57:00,3,481.32,367,1,3,2,132,Lost
17330,2010-06-13 12:34:00,2,59.900000000000006,180,1,2,1,121,Lost
17332,2010-06-29 16:10:00,5,838.27,164,1,4,3,143,Lost
17334,2010-10-29 12:16:00,1,328.13,42,3,2,2,322,Loyal
17335,2010-11-21 10:17:00,2,508.0,19,3,2,2,322,Loyal
17336,2010-08-24 15:37:00,1,81.12,108,2,2,1,221,Potential Loyalist
17338,2010-11-29 16:13:00,9,5498.64,11,4,4,4,444,Champion
17339,2010-12-09 14:44:00,2,119.0,1,4,2,1,421,Loyal
17340,2010-12-08 15:56:00,8,10051.53,2,4,4,4,444,Champion
17341,2010-12-08 12:46:00,3,1108.47,2,4,3,3,433,Champion
17342,2010-11-25 11:07:00,4,1227.54,15,4,3,3,433,Champion
17343,2010-11-28 10:33:00,5,1066.3,12,4,4,3,443,Champion
17344,2009-12-11 12:31:00,1,307.54,364,1,2,1,121,Lost
17345,2010-11-29 11:54:00,6,1066.94,11,4,4,3,443,Champion
17346,2010-12-01 14:34:00,12,2646.44,9,4,4,4,444,Champion
17348,2010-09-28 10:49:00,4,1316.89,73,2,3,3,233,Potential Loyalist
17349,2010-11-24 15:09:00,4,741.5,16,4,3,3,433,Champion
17350,2010-11-10 16:15:00,3,619.971,30,3,3,2,332,Loyal
17351,2010-10-08 15:40:00,9,1401.08,63,2,4,3,243,Potential Loyalist
17352,2010-01-12 16:13:00,1,36.25,332,1,2,1,121,Lost
17353,2010-08-05 08:54:00,2,1502.0,127,2,2,3,223,Potential Loyalist
17354,2010-10-07 13:42:00,3,1750.3999999999999,64,2,3,4,234,Potential Loyalist
17355,2010-11-18 13:18:00,1,285.11,22,3,2,1,321,Loyal
17356,2010-06-03 10:25:00,4,768.25,190,1,3,3,133,Lost
17358,2010-11-28 13:21:00,3,500.2,12,4,3,2,432,Loyal
17359,2010-03-01 14:48:00,1,156.6,284,1,2,1,121,Lost
17360,2010-11-19 12:00:00,3,645.59,21,3,3,2,332,Loyal
17361,2010-02-01 14:33:00,2,392.44,312,1,2,2,122,Lost
17362,2010-11-04 12:39:00,5,711.8100000000001,36,3,4,3,343,Champion
17363,2010-11-09 17:11:00,3,940.86,31,3,3,3,333,Champion
17364,2010-11-28 15:47:00,17,7589.24,12,4,4,4,444,Champion
17365,2010-11-18 10:19:00,7,3423.42,22,3,4,4,344,Champion
17366,2010-10-03 16:04:00,2,1096.24,68,2,2,3,223,Potential Loyalist
17368,2010-11-29 15:48:00,6,913.47,11,4,4,3,443,Champion
17369,2010-09-10 09:49:00,1,979.2,91,2,2,3,223,Potential Loyalist
17371,2010-03-26 14:01:00,3,238.66,259,1,3,1,131,Lost
17372,2010-11-23 11:12:00,20,3034.88,17,4,4,4,444,Champion
17373,2010-10-17 13:35:00,3,520.58,54,2,3,2,232,Potential Loyalist
17374,2010-11-09 17:14:00,1,231.34,31,3,2,1,321,Loyal
17375,2010-10-04 09:14:00,1,260.45,67,2,2,1,221,Potential Loyalist
17376,2010-10-31 10:42:00,2,250.44,40,3,2,1,321,Loyal
17377,2010-12-09 10:42:00,60,14218.49,1,4,4,4,444,Champion
17378,2010-11-30 18:46:00,1,10.95,10,4,2,1,421,Loyal
17380,2010-10-01 16:42:00,3,645.0,70,2,3,2,232,Potential Loyalist
17381,2010-12-06 09:45:00,12,19726.76,4,4,4,4,444,Champion
17382,2010-09-30 10:53:00,7,836.88,71,2,4,3,243,Potential Loyalist
17383,2010-09-12 14:54:00,1,110.7,89,2,2,1,221,Potential Loyalist
17384,2010-08-29 16:01:00,1,171.15,103,2,2,1,221,Potential Loyalist
17386,2010-11-19 13:40:00,1,126.35000000000001,21,3,2,1,321,Loyal
17388,2010-10-15 10:39:00,7,1432.01,56,2,4,3,243,Potential Loyalist
17389,2010-11-30 12:21:00,27,25391.0,10,4,4,4,444,Champion
17390,2010-10-15 11:29:00,1,149.3,56,2,2,1,221,Potential Loyalist
17392,2010-09-15 16:17:00,1,168.65,86,2,2,1,221,Potential Loyalist
17393,2010-10-25 11:10:00,2,381.15000000000003,46,3,2,2,322,Loyal
17395,2010-07-19 15:34:00,1,97.5,144,1,2,1,121,Lost
17396,2010-12-03 09:45:00,7,1476.3,7,4,4,3,443,Champion
17397,2010-10-19 13:20:00,1,536.77,52,3,2,2,322,Loyal
17400,2010-05-07 17:49:00,3,2547.09,217,1,3,4,134,Lost
17401,2010-06-16 16:54:00,1,114.85,177,1,2,1,121,Lost
17402,2010-12-05 15:06:00,12,2462.33,5,4,4,4,444,Champion
17403,2010-09-15 12:29:00,1,118.95,86,2,2,1,221,Potential Loyalist
17404,2010-10-26 15:48:00,8,15874.3,45,3,4,4,344,Champion
17406,2010-12-08 10:35:00,11,2704.63,2,4,4,4,444,Champion
17407,2010-10-24 11:57:00,1,552.9,47,3,2,2,322,Loyal
17408,2010-07-27 13:17:00,2,283.44,136,2,2,1,221,Potential Loyalist
17409,2010-10-14 10:10:00,8,7021.66,57,2,4,4,244,Potential Loyalist
17411,2010-11-18 11:55:00,2,646.44,22,3,2,2,322,Loyal
17412,2010-12-02 16:29:00,10,3159.46,8,4,4,4,444,Champion
17413,2010-10-31 12:33:00,2,560.14,40,3,2,2,322,Loyal
17414,2010-10-12 16:53:00,4,1471.52,59,2,3,3,233,Potential Loyalist
17416,2010-11-11 12:47:00,15,10405.03,29,3,4,4,344,Champion
17417,2010-06-09 10:00:00,1,164.18,184,1,2,1,121,Lost
17418,2010-11-17 13:42:00,1,206.6,23,3,2,1,321,Loyal
17419,2010-12-07 15:04:00,8,2273.95,3,4,4,4,444,Champion
17420,2010-12-01 09:56:00,4,485.6,9,4,3,2,432,Loyal
17421,2010-11-18 16:57:00,3,1059.41,22,3,3,3,333,Champion
17422,2010-11-23 10:24:00,5,1615.39,17,4,4,3,443,Champion
17423,2010-11-11 12:26:00,1,420.54,29,3,2,2,322,Loyal
17426,2010-09-13 12:35:00,7,3040.51,88,2,4,4,244,Potential Loyalist
17428,2010-12-06 09:37:00,18,14562.91,4,4,4,4,444,Champion
17429,2010-11-08 13:28:00,2,832.54,32,3,2,3,323,Loyal
17430,2010-12-09 13:05:00,3,469.40999999999997,1,4,3,2,432,Loyal
17432,2010-11-19 17:01:00,7,1385.6299999999999,21,3,4,3,343,Champion
17433,2010-11-19 13:37:00,1,266.8,21,3,2,1,321,Loyal
17435,2010-10-24 13:55:00,1,331.35,47,3,2,2,322,Loyal
17436,2010-10-27 13:43:00,3,317.76,44,3,3,2,332,Loyal
17437,2010-06-28 11:11:00,1,373.17,165,1,2,2,122,Lost
17438,2010-09-21 14:12:00,4,1034.32,80,2,3,3,233,Potential Loyalist
17439,2010-02-22 12:48:00,1,325.74,291,1,2,2,122,Lost
17440,2010-06-08 14:40:00,1,137.16,185,1,2,1,121,Lost
17441,2009-12-07 13:32:00,1,293.35,368,1,2,1,121,Lost
17442,2010-11-23 14:46:00,9,2371.74,17,4,4,4,444,Champion
17448,2010-07-30 14:07:00,46,14556.97,133,2,4,4,244,Potential Loyalist
17449,2010-11-17 13:50:00,6,2430.29,23,3,4,4,344,Champion
17450,2010-12-07 09:43:00,7,52422.3,3,4,4,4,444,Champion
17454,2010-09-03 10:43:00,6,1030.41,98,2,4,3,243,Potential Loyalist
17456,2010-12-09 15:23:00,2,975.5600000000001,1,4,2,3,423,Loyal
17457,2010-11-25 13:05:00,9,4247.11,15,4,4,4,444,Champion
17458,2010-11-23 11:43:00,1,213.08,17,4,2,1,421,Loyal
17460,2010-12-02 15:14:00,12,1605.8400000000001,8,4,4,3,443,Champion
17463,2010-05-28 10:04:00,2,661.5,196,1,2,2,122,Lost
17464,2010-07-05 13:24:00,2,710.98,158,1,2,3,123,Lost
17465,2010-10-10 11:56:00,7,2542.79,61,2,4,4,244,Potential Loyalist
17467,2010-11-09 12:58:00,1,102.6,31,3,2,1,321,Loyal
17468,2010-11-29 17:25:00,1,57.8,11,4,2,1,421,Loyal
17469,2010-11-04 17:38:00,12,3180.28,36,3,4,4,344,Champion
17470,2010-12-07 09:57:00,7,1679.8,3,4,4,3,443,Champion
17471,2010-08-22 11:53:00,1,321.65000000000003,110,2,2,2,222,Potential Loyalist
17472,2010-03-21 13:27:00,1,224.81,264,1,2,1,121,Lost
17473,2010-10-27 11:45:00,2,607.0,44,3,2,2,322,Loyal
17474,2010-04-19 10:43:00,1,1047.0,235,1,2,3,123,Lost
17476,2010-11-09 10:21:00,2,489.86,31,3,2,2,322,Loyal
17477,2010-04-06 10:06:00,2,1144.3,248,1,2,3,123,Lost
17478,2010-10-27 15:01:00,2,1272.8000000000002,44,3,2,3,323,Loyal
17479,2010-03-17 09:26:00,1,389.26,268,1,2,2,122,Lost
17480,2010-09-21 12:31:00,1,390.21,80,2,2,2,222,Potential Loyalist
17482,2010-08-09 15:33:00,2,778.19,123,2,2,3,223,Potential Loyalist
17483,2010-10-21 12:43:00,1,177.69,50,3,2,1,321,Loyal
17484,2010-05-12 15:41:00,2,209.57,212,1,2,1,121,Lost
17487,2009-12-11 15:06:00,1,160.55,364,1,2,1,121,Lost
17488,2010-03-08 14:07:00,1,336.5,277,1,2,2,122,Lost
17490,2010-11-16 18:47:00,2,658.18,24,3,2,2,322,Loyal
17491,2010-12-07 12:18:00,8,2422.2,3,4,4,4,444,Champion
17492,2010-08-18 15:10:00,2,747.85,114,2,2,3,223,Potential Loyalist
17493,2010-11-19 16:57:00,1,100.91,21,3,2,1,321,Loyal
17494,2010-07-26 10:06:00,1,54.699999999999996,137,1,2,1,121,Lost
17495,2010-11-14 11:50:00,1,309.16,26,3,2,2,322,Loyal
17496,2010-05-25 10:25:00,3,1141.84,199,1,3,3,133,Lost
17497,2010-11-14 14:17:00,2,287.25,26,3,2,1,321,Loyal
17499,2010-05-27 09:59:00,1,718.51,197,1,2,3,123,Lost
17504,2010-11-24 09:49:00,9,6568.09,16,4,4,4,444,Champion
17505,2010-06-07 12:10:00,3,1289.64,186,1,3,3,133,Lost
17508,2010-11-23 12:22:00,7,4191.92,17,4,4,4,444,Champion
17510,2010-10-15 10:20:00,1,206.07999999999998,56,2,2,1,221,Potential Loyalist
17511,2010-12-07 09:51:00,31,84541.17,3,4,4,4,444,Champion
17512,2010-09-13 10:46:00,8,2542.83,88,2,4,4,244,Potential Loyalist
17513,2010-10-27 11:13:00,2,645.6,44,3,2,2,322,Loyal
17514,2010-02-08 14:00:00,1,334.18,305,1,2,2,122,Lost
17515,2010-11-10 13:47:00,5,978.4399999999999,30,3,4,3,343,Champion
17516,2010-11-26 12:50:00,1,189.47,14,4,2,1,421,Loyal
17518,2010-10-10 12:40:00,2,329.42,61,2,2,2,222,Potential Loyalist
17519,2010-12-06 15:18:00,10,3265.45,4,4,4,4,444,Champion
17521,2010-11-10 16:25:00,2,554.85,30,3,2,2,322,Loyal
17524,2010-09-27 16:29:00,2,394.14,74,2,2,2,222,Potential Loyalist
17525,2010-11-07 11:54:00,2,739.2,33,3,2,3,323,Loyal
17526,2010-12-09 12:20:00,9,2970.14,1,4,4,4,444,Champion
17529,2010-04-08 17:51:00,2,1240.25,246,1,2,3,123,Lost
17530,2010-12-09 20:01:00,3,756.51,1,4,3,3,433,Champion
17531,2010-06-30 12:17:00,2,970.12,163,1,2,3,123,Lost
17532,2010-11-19 08:13:00,1,65.34,21,3,2,1,321,Loyal
17533,2010-10-01 09:14:00,1,34.8,70,2,2,1,221,Potential Loyalist
17534,2010-09-14 13:32:00,4,1445.47,87,2,3,3,233,Potential Loyalist
17536,2010-10-15 12:09:00,2,288.33,56,2,2,1,221,Potential Loyalist
17539,2010-04-01 12:07:00,4,1226.57,253,1,3,3,133,Lost
17540,2010-11-21 11:37:00,4,1011.7,19,3,3,3,333,Champion
17541,2010-07-18 11:36:00,1,124.46,145,1,2,1,121,Lost
17542,2010-03-08 12:17:00,2,170.95,277,1,2,1,121,Lost
17543,2010-06-08 12:41:00,1,120.05,185,1,2,1,121,Lost
17544,2010-11-14 15:08:00,3,960.69,26,3,3,3,333,Champion
17545,2010-11-14 15:30:00,3,802.58,26,3,3,3,333,Champion
17547,2010-11-29 09:41:00,2,727.85,11,4,2,3,423,Loyal
17548,2010-11-26 15:19:00,3,627.96,14,4,3,2,432,Loyal
17550,2010-11-07 14:51:00,6,2280.48,33,3,4,4,344,Champion
17552,2010-12-02 18:46:00,10,2154.88,8,4,4,4,444,Champion
17553,2010-08-24 09:49:00,3,2270.0,108,2,3,4,234,Potential Loyalist
17555,2010-10-10 12:09:00,3,574.48,61,2,3,2,232,Potential Loyalist
17556,2010-11-25 17:00:00,1,142.77,15,4,2,1,421,Loyal
17557,2009-12-07 10:15:00,1,34.0,368,1,2,1,121,Lost
17558,2010-11-11 14:36:00,1,259.17,29,3,2,1,321,Loyal
17559,2010-07-15 12:02:00,1,167.62,148,1,2,1,121,Lost
17560,2010-11-09 14:49:00,4,1040.85,31,3,3,3,333,Champion
17561,2010-11-14 12:36:00,3,554.72,26,3,3,2,332,Loyal
17563,2010-05-10 14:54:00,2,392.38,214,1,2,2,122,Lost
17565,2010-05-02 11:54:00,1,131.83,222,1,2,1,121,Lost
17567,2010-12-02 15:18:00,2,1024.55,8,4,2,3,423,Loyal
17568,2010-03-16 16:45:00,1,382.79,269,1,2,2,122,Lost
17570,2010-11-23 11:56:00,1,100.0,17,4,2,1,421,Loyal
17571,2010-06-15 12:50:00,1,205.23999999999998,178,1,2,1,121,Lost
17572,2010-12-01 12:51:00,7,496.26000000000005,9,4,4,2,442,Loyal
17575,2010-02-10 13:48:00,1,171.7,303,1,2,1,121,Lost
17576,2010-12-09 16:57:00,23,5434.13,1,4,4,4,444,Champion
17577,2010-03-04 13:01:00,2,348.75,281,1,2,2,122,Lost
17578,2010-08-22 13:10:00,6,903.87,110,2,4,3,243,Potential Loyalist
17579,2010-05-10 14:28:00,1,304.38,214,1,2,1,121,Lost
17580,2010-11-28 11:08:00,2,329.55,12,4,2,2,422,Loyal
17581,2010-12-02 14:49:00,20,7712.71,8,4,4,4,444,Champion
17582,2010-09-19 13:37:00,4,1275.43,82,2,3,3,233,Potential Loyalist
17583,2010-05-28 14:24:00,1,135.95,196,1,2,1,121,Lost
17584,2010-08-29 12:43:00,4,4067.12,103,2,3,4,234,Potential Loyalist
17585,2010-09-20 14:49:00,3,960.23,81,2,3,3,233,Potential Loyalist
17586,2010-03-30 13:12:00,1,167.4,255,1,2,1,121,Lost
17587,2010-03-21 14:16:00,1,181.66,264,1,2,1,121,Lost
17588,2010-11-08 15:45:00,4,1699.35,32,3,3,3,333,Champion
17589,2010-11-19 14:27:00,14,11645.7,21,3,4,4,344,Champion
17591,2010-12-07 15:39:00,2,550.7,3,4,2,2,422,Loyal
17592,2009-12-01 10:49:00,1,148.3,374,1,2,1,121,Lost
17593,2010-10-26 17:55:00,6,4168.46,45,3,4,4,344,Champion
17594,2010-09-16 19:17:00,2,1504.7,85,2,2,3,223,Potential Loyalist
17596,2010-12-06 12:34:00,7,2092.74,4,4,4,4,444,Champion
17597,2010-10-17 10:13:00,4,1439.72,54,2,3,3,233,Potential Loyalist
17598,2010-11-23 17:43:00,1,409.98,17,4,2,2,422,Loyal
17599,2010-08-19 12:50:00,1,52.05,113,2,2,1,221,Potential Loyalist
17601,2010-11-24 14:29:00,1,305.46999999999997,16,4,2,1,421,Loyal
17602,2010-08-24 17:31:00,8,2348.16,108,2,4,4,244,Potential Loyalist
17603,2010-04-01 11:51:00,3,1398.76,253,1,3,3,133,Lost
17604,2010-10-13 10:17:00,4,636.57,58,2,3,2,232,Potential Loyalist
17605,2010-04-28 14:45:00,1,160.75,226,1,2,1,121,Lost
17606,2009-12-02 13:32:00,1,87.30000000000001,373,1,2,1,121,Lost
17607,2010-11-28 13:11:00,1,333.81,12,4,2,2,422,Loyal
17608,2010-09-16 16:15:00,2,305.11,85,2,2,1,221,Potential Loyalist
17609,2010-11-02 10:00:00,6,782.12,38,3,4,3,343,Champion
17610,2010-06-17 16:34:00,5,1529.49,176,1,4,3,143,Lost
17611,2010-10-14 15:45:00,13,4387.76,57,2,4,4,244,Potential Loyalist
17612,2010-11-25 19:41:00,12,3346.41,15,4,4,4,444,Champion
17615,2010-11-17 08:42:00,3,403.6,23,3,3,2,332,Loyal
17616,2010-12-07 10:04:00,2,489.59999999999997,3,4,2,2,422,Loyal
17617,2010-05-30 12:48:00,1,395.33,194,1,2,2,122,Lost
17618,2010-11-21 12:31:00,8,3101.66,19,3,4,4,344,Champion
17621,2010-10-31 10:14:00,3,1795.22,40,3,3,4,334,Champion
17622,2010-04-21 12:36:00,2,1130.21,233,1,2,3,123,Lost
17623,2010-10-26 14:12:00,6,1856.6200000000001,45,3,4,4,344,Champion
17624,2010-09-28 14:07:00,2,725.15,73,2,2,3,223,Potential Loyalist
17625,2010-09-19 14:51:00,4,4020.8,82,2,3,4,234,Potential Loyalist
17626,2010-04-16 12:15:00,1,254.0,238,1,2,1,121,Lost
17627,2010-08-18 11:27:00,1,296.36,114,2,2,1,221,Potential Loyalist
17629,2010-11-16 14:46:00,2,641.4,24,3,2,2,322,Loyal
17631,2010-11-30 10:02:00,4,470.16,10,4,3,2,432,Loyal
17633,2010-11-25 11:28:00,3,732.55,15,4,3,3,433,Champion
17635,2010-10-11 15:12:00,3,1265.58,60,2,3,3,233,Potential Loyalist
17638,2010-03-02 14:32:00,2,842.4,283,1,2,3,123,Lost
17639,2010-11-17 16:11:00,5,506.67,23,3,4,2,342,Loyal
17640,2010-11-25 14:27:00,5,2547.28,15,4,4,4,444,Champion
17642,2010-10-06 13:20:00,3,1112.2,65,2,3,3,233,Potential Loyalist
17643,2010-12-01 14:38:00,2,439.7,9,4,2,2,422,Loyal
17644,2010-11-10 10:18:00,9,3132.96,30,3,4,4,344,Champion
17646,2010-12-09 14:28:00,10,3141.4,1,4,4,4,444,Champion
17647,2010-02-08 14:40:00,2,198.6,305,1,2,1,121,Lost
17648,2010-11-19 16:41:00,1,418.87,21,3,2,2,322,Loyal
17649,2010-08-27 10:23:00,2,710.4,105,2,2,3,223,Potential Loyalist
17651,2010-07-29 12:28:00,6,1758.52,134,2,4,4,244,Potential Loyalist
17655,2010-12-08 16:45:00,3,1013.54,2,4,3,3,433,Champion
17657,2010-10-05 14:52:00,1,126.0,66,2,2,1,221,Potential Loyalist
17659,2010-12-02 16:46:00,3,835.33,8,4,3,3,433,Champion
17660,2009-12-02 16:02:00,1,163.47,373,1,2,1,121,Lost
17662,2010-02-16 09:38:00,2,412.92,297,1,2,2,122,Lost
17663,2010-10-18 10:26:00,10,3372.92,53,3,4,4,344,Champion
17664,2010-08-22 13:14:00,2,561.59,110,2,2,2,222,Potential Loyalist
17665,2010-08-03 13:12:00,1,563.1,129,2,2,2,222,Potential Loyalist
17666,2010-08-19 12:23:00,3,1319.6399999999999,113,2,3,3,233,Potential Loyalist
17667,2010-09-30 12:19:00,4,1895.19,71,2,3,4,234,Potential Loyalist
17669,2010-09-03 13:13:00,3,2735.63,98,2,3,4,234,Potential Loyalist
17671,2010-12-09 14:27:00,2,830.63,1,4,2,3,423,Loyal
17672,2010-10-18 13:34:00,5,2600.46,53,3,4,4,344,Champion
17673,2010-11-29 15:26:00,7,2604.46,11,4,4,4,444,Champion
17674,2010-12-06 10:20:00,1,300.66,4,4,2,1,421,Loyal
17675,2010-12-07 13:22:00,40,17885.32,3,4,4,4,444,Champion
17676,2010-12-08 13:49:00,5,1378.16,2,4,4,3,443,Champion
17677,2010-12-08 12:08:00,28,20329.68,2,4,4,4,444,Champion
17678,2010-04-15 13:54:00,1,301.65,239,1,2,1,121,Lost
17679,2010-07-06 09:39:00,5,1585.5,157,1,4,3,143,Lost
17680,2010-11-21 13:31:00,2,313.05,19,3,2,2,322,Loyal
17681,2010-04-21 17:22:00,5,731.2,233,1,4,3,143,Lost
17682,2010-12-06 13:35:00,6,1982.45,4,4,4,4,444,Champion
17683,2010-11-19 10:11:00,3,819.01,21,3,3,3,333,Champion
17685,2010-12-02 14:42:00,6,2751.64,8,4,4,4,444,Champion
17686,2010-10-12 17:06:00,2,2557.35,59,2,2,4,224,Potential Loyalist
17687,2010-10-15 12:30:00,1,432.68,56,2,2,2,222,Potential Loyalist
17688,2010-11-11 10:41:00,1,304.2,29,3,2,1,321,Loyal
17689,2010-11-16 13:22:00,2,317.08,24,3,2,2,322,Loyal
17690,2010-12-08 15:23:00,8,2690.15,2,4,4,4,444,Champion
17691,2010-12-06 11:10:00,3,489.65000000000003,4,4,3,2,432,Loyal
17692,2010-11-08 13:39:00,8,2234.86,32,3,4,4,344,Champion
17694,2010-07-16 10:22:00,2,1412.85,147,1,2,3,123,Lost
17695,2010-11-10 14:44:00,3,980.6999999999999,30,3,3,3,333,Champion
17696,2010-11-22 09:55:00,19,5393.88,18,4,4,4,444,Champion
